id,Name,Property_type,Country,code,latitude,longitude,neighbourhood,Accomadates,Price,guests_included,Extra_people,min_nights,max_nights,Cancellation_policy,amenities,availability_365,bedrooms,beds,room_type,last_review,Reviews_count,review_score,host_listings,host_name,host_id,verified_host
1466,Coração do Rio de Janeiro conforto,Apartment,Brazil,BRA,-22.90711995,-43.17465552,Lapa,4,119,1,0,1,1125,moderate,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Paid parking off premises', 'Doorman', 'Elevator', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Building staff', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Long term stays allowed', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Accessible-height toilet', 'Step-free access', 'Wide entryway']",81,1,1,Entire home/apt,09-11-2018 05:00,4,75,8,Maria De Fátima,107999052,FALSE
1468,Affordable Guest Room,Boutique hotel,United States of America,USA,21.6681,-158.04346,Oʻahu,2,166,1,0,3,30,strict_14_with_grace_period,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Crib', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Host greets you']",240,1,1,Private room,24-02-2019 05:00,1,100,13,Maria,2874260,FALSE
1469,Rosemont :) Big Cozy Room,Condominium,Canada,CA,45.54516,-73.58724,La Petite-Patrie,2,36,1,20,2,1125,moderate,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Long term stays allowed', 'Host greets you']",221,1,1,Private room,31-01-2019 05:00,24,99,2,Dominic,5846872,FALSE
1470,Gorgeous Boutique Hotel Room in Taksim #8,Boutique hotel,Turkey,TUR,41.04177,28.98641,Şişli,2,179,1,0,2,1125,flexible,"['TV', 'Wifi', 'Air conditioning', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Building staff', 'Hot water', 'Luggage dropoff allowed']",346,1,1,Private room,25-06-2017 04:00,1,100,13,Savas,4604908,FALSE
1471,Elegant quiet luxury home at Bondi,House,Australia,AUS,-33.89488,151.26359,Bondi,7,695,1,0,5,21,strict_14_with_grace_period,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo']",356,4,4,Entire home/apt,03-01-2019 05:00,5,96,1,Jessica,9391659,TRUE
1472,"Newtown: comfort, character and charm",House,Australia,AUS,-33.90528,151.17845,Newtown/Enmore,1,65,1,0,1,1125,strict_14_with_grace_period,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Pets live on this property', 'Dog(s)', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Private living room']",0,1,1,Private room,26-05-2017 04:00,3,100,2,Matt,112176055,TRUE
1473,Friendly & Conveniently Home at Bondi Junction,House,Australia,AUS,-33.89401,151.24273,Bondi Junction,1,58,1,25,2,30,moderate,"['Wifi', 'Kitchen', 'Breakfast', 'Free street parking', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Other']",0,1,1,Private room,01-01-2019 05:00,25,86,2,Allen,4394372,TRUE
1474,Apartment next to Las Ramblas and Paral·lel,Apartment,Spain,ESP,41.37671,2.16481,Eixample,6,60,2,27,1,1125,strict_14_with_grace_period,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Free street parking', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Host greets you', 'Paid parking on premises']",289,3,4,Entire home/apt,24-02-2019 05:00,7,89,45,Mireia And Maria,71615,TRUE
1475,St Hubert street luxury 2 bedroom dream Loft,House,Canada,CA,45.53488,-73.60038,Rosemont-La Petite-Patrie,4,199,4,50,1,365,strict_14_with_grace_period,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Private entrance', 'Hot water', 'Host greets you']",330,2,2,Entire home/apt,06-03-2019 05:00,140,92,4,Doris Mel,7399480,FALSE
1476,Manhattan Cozy Room by Columbia Uni,Apartment,United States of America,USA,40.80213,-73.94754,Harlem,2,53,1,25,2,1125,strict_14_with_grace_period,"['Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Gym', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Bed linens', 'Extra pillows and blankets', 'Host greets you']",291,1,1,Private room,20-12-2018 05:00,62,88,6,Marina,859218,FALSE
1477,Luxurious Granny Flat. Bella Vista,House,Australia,AUS,-33.75052,150.95948,,6,161,1,20,1,1125,moderate,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed']",242,2,3,Entire home/apt,28-02-2019 05:00,151,95,4,Ali,113299534,TRUE
1479,Cosy single room en el Raval,Apartment,Spain,ESP,41.38154,2.16653,Ciutat Vella,1,20,1,0,3,6,flexible,"['Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Host greets you']",5,1,1,Private room,28-02-2019 05:00,100,96,1,Carla,123172101,FALSE
1480,Magic Escape Apartments 3 - Douro River Views,Apartment,Portugal,PRT,41.13667,-8.61047,,6,85,4,15,2,1125,moderate,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Bathtub', 'Baby bath', 'High chair', 'Crib', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Waterfront']",314,2,4,Entire home/apt,08-02-2019 05:00,103,100,3,Diogo,123280478,FALSE
1481,Quiet space for one,House,Australia,AUS,-33.67463,150.92501,,1,47,1,22,3,28,flexible,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets live on this property', 'Dog(s)', 'Free street parking', 'Indoor fireplace', 'Heating', 'Washer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Bathtub', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Children’s dinnerware', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",166,1,1,Private room,09-02-2019 05:00,6,100,2,Helen,25869976,TRUE
1482,Adorable Garden Gingerbread House,Cottage,United States of America,USA,20.86967,-156.31183,Upcountry,2,175,3,35,3,365,strict_14_with_grace_period,"['Internet', 'Wifi', 'Kitchen', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Baby bath', 'High chair', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed', 'Well-lit path to entrance', 'Full kitchen']",160,0,1,Entire home/apt,24-02-2019 05:00,257,97,3,Eve,3280543,TRUE
1484,STUDIO IN COPACABANA,Apartment,Brazil,BRA,-22.98024752,-43.19289118,Copacabana,2,93,2,50,1,90,strict_14_with_grace_period,"['TV', 'Wifi', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",326,1,1,Private room,26-01-2019 05:00,144,98,2,Sergio,9130380,FALSE
1485,地鉄上的3房2廳2卫浴住9人可月租2萬9千起,Apartment,Hong Kong,CHN,22.31377,114.16989,Mong Kok,9,1484,1,100,1,1125,strict_14_with_grace_period,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Hot tub']",151,3,5,Entire home/apt,27-12-2018 05:00,27,78,13,文文,6070003,TRUE
1486,New Furnishings! Very Private! Great Deal! GC 137,Condominium,United States of America,USA,20.68948,-156.43694,Kihei/Wailea,6,200,4,20,4,1125,super_strict_60,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Keypad', 'Private entrance']",272,2,4,Entire home/apt,07-07-2018 04:00,12,95,86,CB Island Vacations,22635145,FALSE
1487,Quaint Polynesian Style Cabin on a Working Farm,Cabin,United States of America,USA,20.24861,-155.83491,North Kohala,2,60,2,10,2,120,strict_14_with_grace_period,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Pets live on this property', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Lock on bedroom door', 'Hangers', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance']",324,1,1,Entire home/apt,01-03-2019 05:00,54,97,5,Rev. Les,94682212,FALSE
1488,V3旺角地鐵公交近在咫尺/購物首選/窗戶陽光充沛/精裝修乾淨舒適雙人房,Serviced apartment,Hong Kong,CHN,22.32234,114.16735,Yau Tsim Mong,2,353,1,0,1,1125,strict_14_with_grace_period,"['TV', 'Wifi', 'Air conditioning', 'Elevator', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Keypad', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection']",74,1,1,Private room,23-02-2019 05:00,64,92,15,Royal,122408520,FALSE
1490,Apartamento T4 Praia Azul,Apartment,Portugal,PRT,41.34642,-8.75108,,6,105,4,15,2,90,moderate,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'High chair', 'Hot water', 'Bed linens', 'Extra pillows and blankets']",293,4,6,Entire home/apt,08-01-2019 05:00,11,96,1,Paula,123873173,TRUE
1492,Two rooms with great view sagrada familia,Apartment,Spain,ESP,41.39056,2.17074,Dreta de l'Eixample,3,100,2,9,3,1125,strict_14_with_grace_period,"['Internet', 'Wifi', 'Paid parking off premises', 'Smoking allowed', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Patio or balcony', 'Long term stays allowed', 'Paid parking on premises']",334,2,2,Private room,07-06-2018 04:00,5,80,4,Romina,96644578,FALSE
1493,Charme e conforto em Ipanema!,Apartment,Brazil,BRA,-22.98116266,-43.20303596,Ipanema,2,134,1,0,2,16,strict_14_with_grace_period,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Hot water', 'Host greets you']",351,2,2,Entire home/apt,03-02-2019 05:00,24,99,1,Cyro,124152562,FALSE
1494,Enjoy your stay at CyrstalSilver house,House,Australia,AUS,-33.72241,150.73077,,2,40,1,0,1,1125,flexible,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Bathtub']",343,1,1,Private room,26-02-2019 05:00,29,97,2,Ven,123979557,FALSE
1495,YOUR SUNNY DOUBLE BEDROOM IN THE CENTER,Bed and breakfast,Spain,ESP,41.38256,2.15144,Eixample,2,45,1,10,2,90,strict_14_with_grace_period,"['Wifi', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Wide hallway clearance', 'Host greets you']",281,1,1,Private room,28-10-2018 04:00,44,89,4,Gerard,826476,TRUE
1496,"Clean, Quiet, & Sunny Dancer's Apt!",Apartment,United States of America,USA,40.86883,-73.92126,Inwood,3,89,1,40,1,30,strict_14_with_grace_period,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Pets live on this property', 'Cat(s)', 'Other pet(s)', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Wide hallway clearance', 'Wide doorway', 'Well-lit path to entrance', 'Wide doorway', 'Wide clearance to bed', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Wide entryway', 'Host greets you', 'Handheld shower head']",365,1,1,Entire home/apt,31-10-2016 04:00,48,97,1,Yara,865451,TRUE
1497,★ Amazing with terrace & wifi ★,Apartment,Portugal,PRT,41.14728,-8.60288,,8,100,6,20,2,1125,moderate,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Private entrance', 'Bathtub', 'High chair', 'Crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Cleaning before checkout', 'Paid parking on premises']",106,4,7,Entire home/apt,02-01-2019 05:00,80,94,1,Rafael,124399497,FALSE
1498,"New 1BD Condo in Napili Ridge, Walk to Beach",Apartment,United States of America,USA,20.98857,-156.66917,Westside,3,99,2,20,2,1125,strict_14_with_grace_period,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Long term stays allowed']",286,1,2,Entire home/apt,09-02-2019 05:00,38,95,2,Linda-Lee,114216441,FALSE
1499,Bright studio apartment close to Sydney Uni!,Apartment,Australia,AUS,-33.8837,151.18425,Forest Lodge,2,125,1,0,2,1125,strict_14_with_grace_period,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water']",44,0,0,Entire home/apt,04-03-2019 05:00,51,92,53,Brock,21385139,FALSE
1500,Self contained garden/artist studio,House,Australia,AUS,-33.79154,151.20011,Willoughby,2,80,1,0,2,1125,moderate,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Heating', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Cleaning before checkout', 'Wide doorway', 'Well-lit path to entrance', 'Accessible-height bed']",246,1,1,Entire home/apt,04-03-2019 05:00,33,99,1,Greg & Maggie,26978568,FALSE
1501,V4旺角地鐵公交近在咫尺/乾淨舒適/精裝修/購物首選/獨立衛浴/雙人房,Serviced apartment,Hong Kong,CHN,22.32124,114.16922,Mong Kok,2,338,1,0,1,1125,strict_14_with_grace_period,"['TV', 'Wifi', 'Air conditioning', 'Elevator', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Bed linens', 'Extra pillows and blankets']",73,1,1,Private room,08-02-2019 05:00,65,85,15,Royal,122408520,FALSE
1502,SINGLE room (Furnished) KennedyTown (MTR ExitB),Apartment,Hong Kong,CHN,22.28175,114.13011,Kennedy Town,1,196,1,0,10,1125,strict_14_with_grace_period,"['Wifi', 'Air conditioning', 'Kitchen', 'Washer', 'Dryer', 'Fire extinguisher', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Microwave', 'Refrigerator', 'Stove', 'Patio or balcony', 'Host greets you']",43,1,1,Private room,09-03-2019 05:00,4,90,10,Raymond,121016246,FALSE
